2024-12-19 21:46:47,439 [INFO] UtilMem:75 - End SaveConfig() Used Memory: 811303920 Bytes (963641344)
2024-12-19 21:46:49,328 [INFO] UtilMem:75 - End SaveConfig() Used Memory: 411292872 Bytes (963641344)
2024-12-19 21:46:49,524 [INFO] BlockDiagram:2766 - set Specific Code input for plugin: FREERTOS
2024-12-19 21:46:49,524 [INFO] BlockDiagram:2766 - set Specific Code input for plugin: SYS
2024-12-19 21:46:49,524 [INFO] BlockDiagram:2766 - set Specific Code input for plugin: RCC
2024-12-19 21:46:49,524 [INFO] BlockDiagram:2766 - set Specific Code input for plugin: NVIC
2024-12-19 21:46:49,524 [INFO] BlockDiagram:2766 - set Specific Code input for plugin: USART
2024-12-19 21:46:49,524 [INFO] BlockDiagram:2766 - set Specific Code input for plugin: GPIO
2024-12-19 21:46:49,524 [INFO] CodeGenerator:896 - code generatio: config db path: D:\STM32CubeIDE_1.17.0\STM32CubeIDE\plugins\com.st.stm32cube.common.mx_6.13.0.202411220809\\db\
2024-12-19 21:46:49,685 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\MXTmpFiles\license.tmp_save
2024-12-19 21:46:49,804 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\MXTmpFiles\license.tmp
2024-12-19 21:46:49,820 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\MXTmpFiles\gpio.tmp_save
2024-12-19 21:46:49,939 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\MXTmpFiles\gpio.tmp
2024-12-19 21:46:49,992 [INFO] Middleware:1450 - No code input for Bsp Dependency
2024-12-19 21:46:49,998 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_inc.tmp_save
2024-12-19 21:46:50,108 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_inc.tmp
2024-12-19 21:46:50,110 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_kernelInit.tmp_save
2024-12-19 21:46:50,189 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_kernelInit.tmp
2024-12-19 21:46:50,192 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_kernelStart.tmp_save
2024-12-19 21:46:50,264 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_kernelStart.tmp
2024-12-19 21:46:50,267 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_typedefs.tmp_save
2024-12-19 21:46:50,345 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_typedefs.tmp
2024-12-19 21:46:50,348 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_vars.tmp_save
2024-12-19 21:46:50,436 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_vars.tmp
2024-12-19 21:46:50,440 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_pfp.tmp_save
2024-12-19 21:46:50,526 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_pfp.tmp
2024-12-19 21:46:50,530 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_obj_creat.tmp_save
2024-12-19 21:46:50,604 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_obj_creat.tmp
2024-12-19 21:46:50,608 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_default_thread.tmp_save
2024-12-19 21:46:50,680 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_default_thread.tmp
2024-12-19 21:46:50,684 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_threads.tmp_save
2024-12-19 21:46:50,748 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_threads.tmp
2024-12-19 21:46:50,759 [INFO] Middleware:1450 - No code input for Bsp Dependency
2024-12-19 21:46:50,766 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_inc.tmp_save
2024-12-19 21:46:50,876 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_inc.tmp
2024-12-19 21:46:50,880 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_kernelInit.tmp_save
2024-12-19 21:46:50,946 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_kernelInit.tmp
2024-12-19 21:46:50,950 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_kernelStart.tmp_save
2024-12-19 21:46:51,015 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_kernelStart.tmp
2024-12-19 21:46:51,020 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_typedefs.tmp_save
2024-12-19 21:46:51,090 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_typedefs.tmp
2024-12-19 21:46:51,106 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_vars.tmp_save
2024-12-19 21:46:51,180 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_vars.tmp
2024-12-19 21:46:51,184 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_pfp.tmp_save
2024-12-19 21:46:51,241 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_pfp.tmp
2024-12-19 21:46:51,255 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_obj_creat.tmp_save
2024-12-19 21:46:51,327 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_obj_creat.tmp
2024-12-19 21:46:51,332 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_default_thread.tmp_save
2024-12-19 21:46:51,399 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_default_thread.tmp
2024-12-19 21:46:51,404 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_threads.tmp_save
2024-12-19 21:46:51,468 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\MXTmpFiles\rtos_threads.tmp
2024-12-19 21:46:51,485 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\Core\Inc\FreeRTOSConfig.h_save
2024-12-19 21:46:51,616 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\Core\Inc\FreeRTOSConfig.h
2024-12-19 21:46:51,645 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\Core\Src\freertos.c_save
2024-12-19 21:46:51,725 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\Core\Src\freertos.c
2024-12-19 21:46:51,751 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\Core\Src\stm32f4xx_it.c_save
2024-12-19 21:46:51,986 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\Core\Src\stm32f4xx_it.c
2024-12-19 21:46:51,990 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\Core\Inc\stm32f4xx_it.h_save
2024-12-19 21:46:52,051 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\Core\Inc\stm32f4xx_it.h
2024-12-19 21:46:52,075 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\Core\Src\stm32f4xx_hal_msp.c_save
2024-12-19 21:46:52,180 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\Core\Src\stm32f4xx_hal_msp.c
2024-12-19 21:46:52,182 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\MXTmpFiles\system.tmp_save
2024-12-19 21:46:52,253 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\MXTmpFiles\system.tmp
2024-12-19 21:46:52,270 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\Core\Src\stm32f4xx_hal_timebase_tim.c_save
2024-12-19 21:46:52,336 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\Core\Src\stm32f4xx_hal_timebase_tim.c
2024-12-19 21:46:52,364 [INFO] CodeEngine:311 - oldGeneratedFile, D:\STM32\RTOS\RTOS\Core\Inc\stm32f4xx_hal_conf.h_save
2024-12-19 21:46:52,481 [INFO] CodeEngine:335 - Generated code: D:\STM32\RTOS\RTOS\Core\Inc\stm32f4xx_hal_conf.h
2024-12-19 21:46:52,557 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\Core\Inc\main.h_save
2024-12-19 21:46:52,661 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\Core\Inc\main.h
2024-12-19 21:46:52,681 [INFO] CodeEngine:255 - oldGeneratedFile, D:\STM32\RTOS\RTOS\Core\Src\main.c_save
2024-12-19 21:46:52,830 [INFO] CodeEngine:279 - Generated code: D:\STM32\RTOS\RTOS\Core\Src\main.c
2024-12-19 21:46:53,357 [INFO] ProjectBuilder:3289 - Time for Copy HAL[1] : 257mS.
2024-12-19 21:46:53,360 [INFO] ProjectBuilder:4876 - Project Generator version: 4.5.0-RC5
2024-12-19 21:46:53,450 [INFO] ConfigFileManager:1579 - The Die is : DIE413
2024-12-19 21:46:54,310 [INFO] ProjectBuilder:5154 - Time for Generating toolchain IDE Files: 949mS.
2024-12-19 21:46:54,310 [INFO] ProjectBuilder:3146 - Time for Copy CMSIS : 0mS.
2024-12-19 21:46:54,315 [INFO] ProjectBuilder:3146 - Time for Copy CMSIS : 0mS.
2024-12-19 22:10:38,544 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,546 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,547 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,548 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,549 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,550 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,552 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,553 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,554 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,555 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,557 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,558 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,559 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,561 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,563 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,564 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,565 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,567 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,569 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,570 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,572 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,573 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,575 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,577 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,578 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,580 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,581 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,582 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,584 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,586 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,587 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,588 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,590 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,591 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,592 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,593 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,594 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,596 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,597 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,598 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,599 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,600 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,602 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,603 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,605 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,606 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,607 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,608 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,610 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,610 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,611 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,613 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,614 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,616 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,617 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,618 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,840 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,849 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,853 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,856 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,864 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,870 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,875 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,884 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,889 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,896 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,903 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,909 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,917 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,922 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,927 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:38,954 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,007 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,015 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,038 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,052 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,061 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,085 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,092 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,100 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,104 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,108 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,112 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,115 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,119 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,122 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,129 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,146 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,253 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,259 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,268 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,273 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,284 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,286 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,289 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,291 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,295 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,297 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,299 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,301 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,303 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,306 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,311 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,313 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,315 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,317 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,318 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,322 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,331 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,335 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,340 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,345 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,350 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,352 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,368 [INFO] UserAuth:486 - Internet connection configuration mode: 2
2024-12-19 22:10:39,371 [INFO] UserAuth:486 - Internet connection configuration mode: 2
